how	0.00675082	-0.000882063	0.00176941	-0.0163813	0.00407679	0.00307474	-0.0105836	-0.00792157	0.0186186	0.00201739	-0.010392	0.0055166	0.0219013	0.00140676	-0.00235709	-0.0136347	-0.0238793	0.0107992	-0.00175568	0.0131286	0.00226907	-0.00587022	-0.00153012	-0.00465951	-0.00908828	-0.0049219	0.026108	0.00575669	0.0081718	0.0064243	0.00225714	0.00874522	0.01372	0.0198874	-0.00222941	-0.00685486	0.00958142	0.00484403	0.0110283	0.0130695	0.0101962	-0.00641701	0.00213408	-0.0143997	0.0124401	-0.0205153	-0.00806731	-0.00322238	-0.0120268	-0.00319275	-0.009092	0.0149415	-0.00519788	0.0129879	0.00754579	-0.0219937	0.00378731	3.89348e-05	-0.0138823	0.016045	-0.00856696	-0.00347816	-0.0148015	0.00608194	0.000425997	0.00362315	-0.010172	-0.0137675	0.00527302	-0.00233396	0.011224	0.00393524	-0.00476622	-0.00694648	0.0209059	0.00196043	0.00243457	-0.00593216	0.00982868	-0.00286973	0.00738077	0.00870859	-0.000780317	0.000297234	-0.00413545	-0.00728492	0.00016322	0.0124695	0.0188114	0.0138207	-0.00728272	-0.00631196	-0.00519081	0.0064257	-0.000579708	-0.00556433	-0.00213969	-0.00467818	-0.000816052	0.0110168
are	0.00598662	0.000169956	0.00375002	-0.0163439	0.00453716	0.00433552	-0.010063	-0.00644397	0.0171481	0.00170126	-0.0106852	0.00173359	0.0217395	0.00413745	-0.00141676	-0.012302	-0.0240672	0.0121967	-0.00174441	0.0131564	0.00212564	-0.00802928	-0.00321946	-0.00181886	-0.0096904	-0.00506769	0.0259741	0.0038225	0.0084676	0.00637104	0.00301011	0.00738482	0.0116708	0.0196929	-0.00373491	-0.00616717	0.00897333	0.00420641	0.00928199	0.01216	0.00920515	-0.00814549	0.00482697	-0.01381	0.0140695	-0.020922	-0.00683716	-0.00347544	-0.0122662	-0.0038372	-0.0093089	0.0163468	-0.00434842	0.0140441	0.0105881	-0.0223289	0.00328444	-0.000705389	-0.0130569	0.0151758	-0.00885424	-0.00251307	-0.0156357	0.00317627	-0.00145128	0.000874988	-0.0107544	-0.0114831	0.00463181	-0.00528435	0.0103286	0.00300239	-0.00578038	-0.00579371	0.0222931	0.00353647	0.000661963	-0.00684697	0.00930432	-0.00312297	0.00694707	0.00714503	0.00131914	0.00113212	-0.00465643	-0.00754433	-0.0011384	0.012528	0.0193453	0.0136245	-0.00881405	-0.00516486	-0.00688603	0.00556333	-0.00420031	-0.00536022	-0.00474526	-0.00590155	-0.000324802	0.0120059
am	-0.00265907	-0.0054801	0.0102043	-0.00499332	-0.00621853	0.00331289	-0.00382885	0.00330414	-0.00531385	-8.48511e-05	-0.000988374	-0.0052568	0.00520961	0.00364779	-0.00638605	-0.00948189	0.00393838	-0.00590207	0.00323039	-0.00368676	0.00376258	0.00445893	0.00324559	0.00207464	-0.0110385	0.00411739	-0.000870189	-0.00807383	0.00595516	0.00150525	0.00470407	-0.0089154	-0.00098596	-0.00192645	-0.00652293	-0.00258001	-0.0019071	0.00616631	-0.00212778	-0.0148222	0.0115194	-0.00291515	0.00233464	0.0106303	0.0023231	0.00349609	0.00519857	-0.0102102	0.00806898	0.00259479	0.00333596	-0.00555892	-0.000898079	-0.00166793	0.0119585	-0.00177093	-0.010151	-0.00683825	-0.000617577	-0.00453172	0.00463133	-0.000520807	-0.00451632	0.00406583	-0.00215872	-0.00276587	0.00967814	-0.00368667	-0.00259738	0.000465842	0.00413246	6.03974e-05	0.00987468	0.00384723	-0.00275944	-0.00409959	-0.000613803	-0.00440793	0.00942491	-0.00127045	-0.0107079	0.00162622	0.0116307	0.00853834	0.00246933	0.0102753	0.00157174	0.00663507	-0.00705901	0.00654003	-5.79365e-05	0.00861071	-0.0047702	0.00569588	0.00743813	0.0012109	-0.00135018	0.00174044	0.0081513	-0.0155182
fine	-0.00234507	-0.0079986	0.011077	-0.00571124	-0.00614458	0.00225746	-0.00198109	0.00134636	-0.00491159	-0.00122089	-0.00121317	-0.00202481	0.0035042	0.00247986	-0.00512429	-0.0115169	0.00128588	-0.00450523	0.00243565	-0.00384454	0.00224127	0.00602416	0.00255167	0.00132334	-0.00977868	0.00568744	-0.00420387	-0.00817044	0.00597955	0.00218738	0.0074343	-0.00937542	-0.00185016	-0.00196378	-0.00760897	-0.000780141	-0.00444888	0.00727132	-0.00295419	-0.0133071	0.0112769	-0.00282653	0.00335362	0.0088058	0.0028975	0.00176223	0.00276376	-0.0118165	0.00692241	0.00495867	0.00267661	-0.00612926	-0.00163761	-0.00189315	0.0144518	-0.0043951	-0.00887786	-0.00580041	-0.000681433	-0.00627697	0.00577744	-0.00200594	-0.00686004	0.00223212	-0.0032004	-0.00244872	0.00931966	-0.00304287	-0.00253959	0.000564827	0.00522696	0.00209191	0.0116003	0.00381725	-0.0012152	-0.00334146	-0.00164603	-0.00655853	0.00878013	-0.00205888	-0.0100983	0.000642946	0.0103552	0.00826471	0.00102327	0.0125286	0.000882779	0.00793621	-0.00803324	0.00581275	-0.00080161	0.00884558	-0.00407936	0.00752369	0.00517301	0.00304623	-0.0037254	0.00262757	0.00722893	-0.013858
thank	-0.00189812	-0.0063812	0.0117676	-0.00414073	-0.0073057	0.00323623	-0.00227195	0.00414068	-0.00699702	-0.00169073	-0.00163077	-0.00225861	0.00620845	0.00426628	-0.00424544	-0.0106	0.00361811	-0.00596406	0.0048639	-0.00465835	0.00137477	0.00604113	0.00469355	0.00158513	-0.00898808	0.00501751	-0.00365675	-0.00883218	0.00660502	0.00269816	0.00660887	-0.00991415	-0.00418592	-0.00193665	-0.00819586	-0.00140212	-0.00417264	0.00800357	-0.00436312	-0.0107656	0.00888926	-0.00332257	0.00492458	0.00989794	0.00207953	0.00174992	0.00366424	-0.0111122	0.00872055	0.00345231	0.00141392	-0.00697069	-0.000819044	-0.00290887	0.0117314	-0.00490711	-0.0104236	-0.00853115	0.00145465	-0.00587393	0.00604779	-0.0010637	-0.00650708	0.00168181	-0.00243816	-0.00200718	0.00867865	-0.00363339	-0.00181123	0.00132635	0.00517401	-0.000804479	0.010401	0.00351362	-0.00217353	-0.00561925	-0.00309857	-0.00288358	0.00885082	-0.000516687	-0.00958839	0.000508542	0.0122237	0.00859443	0.00208299	0.010677	0.00232591	0.00667478	-0.00900061	0.00580542	-0.00211965	0.00717871	-0.002957	0.00707548	0.00681225	0.0023651	-0.00210912	0.000985566	0.00846885	-0.0122341
and	-0.0142903	0.00526164	0.00899116	0.0127469	-0.0119327	-0.0119439	-0.0010764	-0.024298	-0.00245985	-0.000650587	0.00789818	-0.00520813	-0.00907558	-0.00308207	0.00259991	0.00310851	-0.0166092	0.00997058	0.00770891	-0.011556	-0.00514663	-0.0227617	0.0109194	0.00446934	0.0216379	-0.00785555	-0.000907795	0.0179019	-0.0115086	-0.0235339	-0.0104795	0.00626699	0.0111194	-0.00820027	0.00902549	-0.0112904	0.0109933	0.00502017	0.0029444	0.0108465	-0.0166181	0.00958537	0.00320732	-0.00778448	-0.000764429	-0.0125081	-0.0172253	0.0188605	-0.014448	-0.00341382	-0.00197333	-0.0021768	0.0230259	-0.0239293	-0.0023032	0.0182244	-0.0103707	0.0250025	0.00214395	-0.00851138	0.00415665	0.014841	-0.00991951	0.00211958	-0.0106319	-0.00443159	-0.0116192	0.00888875	0.0077884	-0.00757938	-0.00957351	-0.0268275	-0.0185026	-0.015994	0.0126307	0.00644872	0.00658271	-0.000455527	-0.0167146	0.00806339	0.00170018	0.00927705	0.0054152	-0.0118769	-0.00751058	-0.00867481	0.0163968	-0.0119686	0.0184212	0.000620622	0.0143398	-0.0122312	0.0141798	0.0109832	-0.00505379	-0.000503247	0.00610981	-0.0145025	-0.00217208	0.0123416
__label__0	0.00649711	0.0136814	-0.0265418	0.00948739	0.0149034	-0.0023642	0.00568989	0.0039974	0.0148158	-3.67892e-05	-4.69253e-05	0.00344433	-0.00418755	-0.00727298	0.00889375	0.0198545	-0.00305068	0.00819762	-0.0150625	0.0129812	-0.00502691	-0.00143632	-0.00819119	0.00170548	0.0124412	-0.00575324	0.00412398	0.0093745	-0.00991886	0.00147397	-0.00524663	0.011018	0.000457663	0.0100766	0.0136732	0.00722622	0.000808527	-0.0161708	0.00321008	0.0235179	-0.012077	0.00407078	-0.00342671	-0.0166389	-0.00560518	-0.00466425	0.000727976	0.0194144	-0.00772438	-0.00587574	-0.00309087	0.0161	-0.00427231	0.0140007	-0.0223246	0.00475465	0.0196291	0.00930057	-0.000437621	0.0143249	-0.0133678	-0.00388733	0.0140566	-0.00664922	0.00926357	0.00533853	-0.0192926	0.00414177	0.00409631	0.00422241	-0.00367827	0.013398	-0.0143531	-0.00206219	0.00287169	0.00441106	-0.00297481	0.00261158	-0.0162951	0.0027432	0.0151341	-0.00237755	-0.0168787	-0.0127278	-0.00582419	-0.0129992	-0.0088855	-0.00832173	0.00686025	-0.00910698	-0.00407597	-0.0165654	0.00128812	-0.013796	-0.0128986	-0.00247453	0.00393886	0.00608323	-0.0194944	0.0223615
__label__1	0.00495969	-0.00904675	0.0105171	-0.00868097	-0.00869928	0.00731216	0.000493719	0.0128993	-0.00176899	-0.00314242	-0.00678541	-0.00219347	0.00841821	0.00521422	-0.00783582	-0.0149397	0.0109413	-0.0127583	-0.00125485	-0.00230847	0.00595624	0.0118783	0.00217342	-0.00154851	-0.0198887	0.00815046	-0.0049914	-0.0201203	0.00971455	0.00475121	0.00928402	-0.0127854	-0.00442741	-0.00598791	-0.0111164	0.00334157	-0.0103269	0.00572268	-0.00481228	-0.0206815	0.0156937	-0.00691463	0.00339521	0.0165331	0.00111347	0.0128292	0.0112128	-0.0286122	0.0184982	0.00897429	0.00514411	-0.00721368	-0.00708151	0.00647725	0.016531	-0.011883	-0.010771	-0.0119181	-0.0016718	-0.00483928	0.00392929	-0.00703283	-0.000671591	0.00270261	0.00140859	-0.00434922	0.00985201	-0.00869128	-0.00838057	0.00702217	0.0125978	0.00820718	0.0222866	0.0122566	-0.00921285	-0.00456003	-0.00407482	-0.00526895	0.0191402	-0.00221406	-0.0118533	0.000611055	0.00780063	0.00957138	0.00553305	0.0176875	-0.00147446	0.0109352	-0.0130668	0.00909666	-0.0049035	0.0141476	-0.0147906	0.00341937	0.0100292	0.00198931	-0.00658794	0.00244807	0.0138209	-0.0190441
__label__2	-0.0190795	0.000645323	0.0185305	0.00138261	-0.0064798	-0.00922171	-0.00877176	-0.0255961	-0.0144658	0.000755787	0.0129223	-0.000483083	-0.00361027	0.00181521	0.00395873	-0.00383765	-0.0112145	0.00905932	0.0217776	-0.0143554	-0.003363	-0.014147	0.00848497	0.000516239	0.0103585	-0.00328064	0.00413634	0.0192364	-0.00616643	-0.00823791	-0.00786283	0.00253425	0.00581988	0.000843981	0.00115193	-0.0187813	0.0147273	0.01194	0.00210385	0.000149575	-0.00975802	0.00547697	0.00222498	-0.00394885	0.00205137	-0.0168679	-0.0220958	0.019046	-0.0161812	-0.00293998	-0.000502489	-0.0151412	0.0231365	-0.0263287	0.00553993	0.0141016	-0.0113586	0.00989206	0.00338876	-0.0137627	0.0156449	0.0175713	-0.0122842	0.00402803	-0.0159334	-0.00234462	0.00819695	0.0131426	0.00658942	-0.0168345	-0.0158798	-0.0298572	-0.0141507	-0.0162757	0.0109808	0.00384183	0.0141586	0.00622767	-0.00763826	-0.000314893	-0.00107238	0.00239104	0.00910809	0.00302503	-0.00172024	-0.00468977	0.0156436	-0.00508302	0.0106146	0.00174164	0.0105391	0.00409658	0.0201832	0.0169622	0.00457772	0.00266413	0.00826404	-0.0137093	0.00325145	0.00314528
